,ALPHA_DEG,BETA_DEG,MACH,CA,CN,CY,CLL,CM,CLN,XCP,ZCP
1160,2,2,5.0,0.0514906,0.153007,-0.0303313,0.00263214,-0.0273757,0.0457015,-2.3432,0.272094
1161,2,3,5.0,0.0516198,0.152722,-0.0457646,0.00396233,-0.0273153,0.0689965,-2.34794,0.27251
1162,2,4,5.0,0.0518327,0.152318,-0.0614368,0.00529833,-0.0272182,0.0926688,-2.35452,0.27309
1163,2,5,5.0,0.0519785,0.151796,-0.0774703,0.0066368,-0.0271046,0.116961,-2.36268,0.273792
1164,3,-6,5.0,0.056992,0.18141,0.0939287,-0.00802109,-0.0331634,-0.142039,-2.35389,0.279306
1165,3,-5,5.0,0.0553436,0.183321,0.0774574,-0.00664464,-0.0343661,-0.117253,-2.34854,0.278411
1166,3,-4,5.0,0.0550245,0.183862,0.0614656,-0.00531362,-0.0344651,-0.0930598,-2.34037,0.277776
1167,3,-3,5.0,0.0550641,0.184242,0.0458579,-0.00397652,-0.034536,-0.0694787,-2.3338,0.277251
1168,3,-2,5.0,0.0547338,0.184553,0.0304475,-0.00266401,-0.0346141,-0.0461406,-2.32905,0.276881
1169,3,-1,5.0,0.0546221,0.184732,0.0152251,-0.00134668,-0.0346548,-0.0231359,-2.32614,0.276657
1170,3,0,5.0,0.0542115,0.184807,9.42957e-05,-3.02858e-05,-0.0346465,-0.000245437,-2.32517,0.276584
1171,3,1,5.0,0.0545944,0.184729,-0.015036,0.00128851,-0.034657,0.0226258,-2.32612,0.276662
1172,3,2,5.0,0.0546139,0.184562,-0.0302555,0.00260963,-0.0346208,0.045614,-2.329,0.276892
1173,3,3,5.0,0.0547111,0.184277,-0.0456439,0.00392885,-0.034561,0.0688985,-2.33375,0.27727
1174,3,4,5.0,0.0548924,0.183872,-0.061277,0.00525484,-0.0344678,0.0925279,-2.34027,0.277797
1175,3,5,5.0,0.0550583,0.183348,-0.077267,0.00658065,-0.0343579,0.116772,-2.34842,0.278436
1176,4,-6,5.0,0.059958,0.213607,0.0937109,-0.00796217,-0.0406509,-0.14191,-2.33984,0.283372
1177,4,-5,5.0,0.0595207,0.214272,0.077343,-0.00662709,-0.0407717,-0.117097,-2.33018,0.282687
1178,4,-4,5.0,0.0592472,0.214807,0.0613793,-0.0053093,-0.0408804,-0.0929127,-2.32199,0.282107
1179,4,-3,5.0,0.059251,0.21521,0.0457825,-0.00398499,-0.0409571,-0.0693715,-2.31541,0.281625
1180,4,-2,5.0,0.0590903,0.215512,0.0304041,-0.00267412,-0.0410193,-0.0461386,-2.31065,0.281288
1181,4,-1,5.0,0.0589587,0.215693,0.0152024,-0.00136457,-0.0410578,-0.0231628,-2.30774,0.281082
1182,4,0,5.0,0.0585779,0.215779,9.10776e-05,-2.64921e-05,-0.0410412,-0.000250083,-2.30677,0.281016
1183,4,1,5.0,0.0590099,0.215712,-0.0150198,0.0013081,-0.041048,0.0226396,-2.30772,0.281086
1184,4,2,5.0,0.0590233,0.215543,-0.0302175,0.0026211,-0.0410153,0.0455912,-2.3106,0.281298
1185,4,3,5.0,0.0590878,0.21525,-0.0455904,0.00393435,-0.040959,0.0688326,-2.31536,0.281643
1186,4,4,5.0,0.0592722,0.214841,-0.0612036,0.00525346,-0.0408729,0.0924114,-2.32189,0.282127
1187,4,5,5.0,0.0594898,0.214308,-0.0771686,0.00657046,-0.0407652,0.116614,-2.33006,0.282712
1188,5,-6,5.0,0.0634368,0.246716,0.0935844,-0.00794362,-0.048254,-0.141943,-2.32604,0.286942
1189,5,-5,5.0,0.0631089,0.247388,0.0772487,-0.00661896,-0.0483801,-0.117149,-2.31649,0.286311
1190,5,-4,5.0,0.0627875,0.247922,0.0613071,-0.00529875,-0.0484899,-0.0929826,-2.30842,0.285773
1191,5,-3,5.0,0.0625239,0.248323,0.045722,-0.00397338,-0.0485693,-0.0693456,-2.30196,0.285335
1192,5,-2,5.0,0.0623884,0.24861,0.0303717,-0.0026576,-0.0486262,-0.0460956,-2.29726,0.285021
1193,5,-1,5.0,0.0622566,0.248798,0.0151856,-0.00135087,-0.0486659,-0.0231359,-2.29441,0.284832
1194,5,0,5.0,0.0618592,0.248888,8.83262e-05,-2.81466e-05,-0.0486476,-0.000246128,-2.29345,0.284771
1195,5,1,5.0,0.0622828,0.24881,-0.0150037,0.00129307,-0.0486615,0.0226115,-2.29439,0.284836
1196,5,2,5.0,0.0622206,0.248631,-0.0301899,0.00260722,-0.0486283,0.0455752,-2.29721,0.28503
1197,5,3,5.0,0.0623086,0.248337,-0.0455432,0.00391915,-0.0485714,0.0688118,-2.30189,0.285348
1198,5,4,5.0,0.0625195,0.24792,-0.0611301,0.00523461,-0.0484868,0.0923999,-2.30833,0.285793
1199,5,5,5.0,0.062735,0.247384,-0.0770743,0.00655145,-0.0483786,0.116573,-2.31638,0.286333
1200,6,-6,5.0,0.0671198,0.280765,0.0935443,-0.00795765,-0.0560187,-0.141922,-2.31268,0.290047
1201,6,-5,5.0,0.0667387,0.281461,0.0772329,-0.00663575,-0.0561393,-0.117117,-2.3033,0.289458
1202,6,-4,5.0,0.0664797,0.282004,0.0612884,-0.00530642,-0.0562568,-0.093003,-2.29538,0.28896
1203,6,-3,5.0,0.0663483,0.282431,0.0457142,-0.00398775,-0.0563383,-0.0694129,-2.28905,0.288552
1204,6,-2,5.0,0.0662785,0.282717,0.0303722,-0.00266497,-0.0563877,-0.0461896,-2.28445,0.288262
1205,6,-1,5.0,0.0660747,0.282915,0.015178,-0.00135949,-0.0564339,-0.0231844,-2.28165,0.288081
1206,6,0,5.0,0.0656905,0.282992,8.61346e-05,-3.66946e-05,-0.0564073,-0.000263789,-2.28073,0.28803
1207,6,1,5.0,0.066024,0.282915,-0.0149992,0.00129072,-0.0564312,0.0225663,-2.28163,0.288086
1208,6,2,5.0,0.0660104,0.282733,-0.0301859,0.00260362,-0.0563981,0.0455241,-2.2844,0.288271
1209,6,3,5.0,0.0660944,0.282431,-0.0455338,0.00391801,-0.056342,0.0687622,-2.28898,0.288566
1210,6,4,5.0,0.0662908,0.282,-0.0611179,0.0052349,-0.0562569,0.0923567,-2.29528,0.288977
1211,6,5,5.0,0.0665382,0.281459,-0.0770683,0.00656342,-0.0561427,0.116539,-2.30318,0.289481
1212,7,-6,5.0,0.070916,0.315804,0.0935666,-0.00798413,-0.0639871,-0.14194,-2.29992,0.292723
1213,7,-5,5.0,0.0706816,0.316527,0.0772499,-0.00665993,-0.064117,-0.117221,-2.29075,0.292172
1214,7,-4,5.0,0.0704019,0.317102,0.0613181,-0.00533507,-0.0642278,-0.093068,-2.28302,0.291705
1215,7,-3,5.0,0.0701008,0.317529,0.0457351,-0.00399978,-0.0643097,-0.0693956,-2.27685,0.291324
1216,7,-2,5.0,0.0702521,0.317814,0.0303978,-0.00266706,-0.064346,-0.0462419,-2.27237,0.291052
1217,7,-1,5.0,0.0699549,0.318042,0.0151909,-0.00136256,-0.0644052,-0.0231972,-2.26966,0.290887
1218,7,0,5.0,0.0696394,0.318136,8.60938e-05,-3.78399e-05,-0.0643808,-0.000279338,-2.26875,0.290835
1219,7,1,5.0,0.0700206,0.318052,-0.0150143,0.00129164,-0.0644046,0.0225727,-2.26964,0.290891
1220,7,2,5.0,0.0699711,0.31786,-0.0302059,0.00261463,-0.0643702,0.0455491,-2.27233,0.29106
1221,7,3,5.0,0.0700053,0.317541,-0.0455625,0.00393568,-0.0643147,0.0688097,-2.27678,0.291336
1222,7,4,5.0,0.0702519,0.31709,-0.0611597,0.00526076,-0.0642269,0.0924462,-2.28292,0.291722
1223,7,5,5.0,0.0704001,0.316509,-0.077089,0.00658335,-0.0641199,0.11662,-2.29064,0.292193
1224,8,-6,5.0,0.0749258,0.351898,0.0936469,-0.00803449,-0.0721833,-0.142011,-2.28791,0.295005
1225,8,-5,5.0,0.0746704,0.352662,0.0773301,-0.00669743,-0.0723172,-0.117251,-2.27896,0.294493
1226,8,-4,5.0,0.0744011,0.353265,0.0613885,-0.00536631,-0.0724299,-0.0930884,-2.27143,0.294053
1227,8,-3,5.0,0.0742242,0.353729,0.0457922,-0.00403047,-0.0725158,-0.0694588,-2.26545,0.293693
1228,8,-2,5.0,0.0743934,0.354031,0.0304427,-0.00268962,-0.0725548,-0.0462933,-2.26111,0.293436
1229,8,-1,5.0,0.0741501,0.354273,0.0152279,-0.00137348,-0.0726125,-0.0232742,-2.25852,0.293289
1230,8,0,5.0,0.0738242,0.354376,8.66238e-05,-4.48388e-05,-0.072589,-0.000320871,-2.25761,0.293233
1231,8,1,5.0,0.0742022,0.35428,-0.0150537,0.00129232,-0.0726114,0.0226034,-2.2585,0.293294
1232,8,2,5.0,0.074127,0.354073,-0.0302557,0.00263346,-0.0725766,0.0455942,-2.26107,0.293443
1233,8,3,5.0,0.0741565,0.353741,-0.0456244,0.00396434,-0.0725193,0.0688701,-2.26538,0.293704
1234,8,4,5.0,0.0743372,0.35326,-0.0612347,0.00530027,-0.0724295,0.0925424,-2.27135,0.294068
1235,8,5,5.0,0.0744797,0.35265,-0.0771795,0.00663243,-0.0723212,0.116742,-2.27885,0.294513
1236,9,-6,5.0,0.0793946,0.389161,0.0938115,-0.00811573,-0.0806368,-0.142155,-2.27665,0.296954
1237,9,-5,5.0,0.0791254,0.38996,0.0774658,-0.00676482,-0.080771,-0.117354,-2.26797,0.296457
1238,9,-4,5.0,0.0787341,0.390591,0.0615021,-0.00541969,-0.08089,-0.093217,-2.26069,0.296047
1239,9,-3,5.0,0.0785628,0.391079,0.0458787,-0.00406943,-0.0809779,-0.0695478,-2.25491,0.295706
1240,9,-2,5.0,0.0786991,0.391386,0.0305018,-0.00271216,-0.0810173,-0.046349,-2.25071,0.295462
1241,9,-1,5.0,0.0783699,0.391634,0.0152437,-0.00138254,-0.0810803,-0.0232391,-2.24818,0.295318
1242,9,0,5.0,0.0780104,0.391743,8.25055e-05,-3.81758e-05,-0.0810558,-0.000270114,-2.24732,0.295269
1243,9,1,5.0,0.0784852,0.391653,-0.0150744,0.00131025,-0.0810788,0.0226373,-2.24816,0.295322
1244,9,2,5.0,0.0785015,0.391447,-0.0303145,0.00265662,-0.0810439,0.0456442,-2.25066,0.295469
1245,9,3,5.0,0.0786233,0.391094,-0.0457237,0.00399936,-0.0809797,0.068975,-2.25484,0.295717
1246,9,4,5.0,0.0788048,0.390599,-0.0613542,0.00534673,-0.0808903,0.0926404,-2.2606,0.296062
1247,9,5,5.0,0.079038,0.389958,-0.0773164,0.00669107,-0.0807778,0.116876,-2.26786,0.296476
1248,10,-6,5.0,0.0841024,0.427624,0.094057,-0.00823251,-0.0893627,-0.14247,-2.26621,0.298602
1249,10,-5,5.0,0.0836965,0.428461,0.0776553,-0.00685746,-0.0894981,-0.117606,-2.25782,0.298126
1250,10,-4,5.0,0.083431,0.429136,0.0616638,-0.00549435,-0.0896222,-0.0933619,-2.25081,0.29773
1251,10,-3,5.0,0.0832978,0.429661,0.0460074,-0.0041268,-0.0897157,-0.0696529,-2.24523,0.297408
1252,10,-2,5.0,0.0833886,0.430008,0.0305787,-0.00275451,-0.0897647,-0.0463615,-2.24119,0.297176
1253,10,-1,5.0,0.0831715,0.430256,0.0152812,-0.00139955,-0.0898184,-0.0232184,-2.23876,0.297037
1254,10,0,5.0,0.0826352,0.430352,7.96037e-05,-3.49289e-05,-0.0897926,-0.000244155,-2.23794,0.296992
1255,10,1,5.0,0.0832213,0.430269,-0.0151193,0.00133322,-0.0898177,0.0227503,-2.23873,0.29704
1256,10,2,5.0,0.0833234,0.430043,-0.0304099,0.00269112,-0.0897807,0.0458245,-2.24115,0.297182
1257,10,3,5.0,0.0833702,0.42967,-0.0458572,0.00405291,-0.0897182,0.0691761,-2.24516,0.297418
1258,10,4,5.0,0.083556,0.429145,-0.0615202,0.00541413,-0.0896235,0.0928563,-2.25073,0.297745
1259,10,5,5.0,0.0836957,0.428471,-0.0775105,0.00678125,-0.0895019,0.117127,-2.25772,0.298143
1260,-10,-6,5.5,0.0302023,-0.200837,0.0964383,-0.0108125,0.0576932,-0.140575,-2.45293,0.192851
1261,-10,-5,5.5,0.0298672,-0.200022,0.0795695,-0.00901787,0.0574632,-0.115856,-2.44468,0.190676
1262,-10,-4,5.5,0.0295792,-0.199345,0.0631335,-0.00722127,0.0572807,-0.0918558,-2.43765,0.188831
1263,-10,-3,5.5,0.0294529,-0.198825,0.0470621,-0.00542377,0.0571361,-0.0684399,-2.43201,0.187353
1264,-10,-2,5.5,0.0293063,-0.198446,0.0312893,-0.00363367,0.0570193,-0.0454264,-2.42794,0.186263
1265,-10,-1,5.5,0.0291694,-0.198203,0.0156744,-0.0018333,0.0569577,-0.022774,-2.42542,0.185605
1266,-10,0,5.5,0.0288984,-0.198147,0.000155138,-3.52605e-05,0.0569476,-0.000137535,-2.42457,0.185385
1267,-10,1,5.5,0.02909,-0.198191,-0.0153641,0.00175878,0.0569541,0.0223876,-2.4254,0.185607
1268,-10,2,5.5,0.0292068,-0.19842,-0.0309746,0.0035538,0.0570116,0.0450737,-2.42791,0.186264
1269,-10,3,5.5,0.0295785,-0.198803,-0.0467616,0.00534931,0.057127,0.0680012,-2.43198,0.187358
1270,-10,4,5.5,0.0297597,-0.199319,-0.0628358,0.00714552,0.0572687,0.0914166,-2.43758,0.188834
1271,-10,5,5.5,0.029819,-0.199968,-0.0792469,0.00894375,0.0574482,0.115461,-2.44458,0.190679
1272,-9,-6,5.5,0.0308506,-0.170344,0.0951591,-0.0103598,0.0499051,-0.139286,-2.45516,0.19954
1273,-9,-5,5.5,0.0305082,-0.169529,0.0784949,-0.00863862,0.0496812,-0.114769,-2.44656,0.197391
1274,-9,-4,5.5,0.0299095,-0.168835,0.0622552,-0.00691712,0.0495136,-0.0909767,-2.43928,0.195569
1275,-9,-3,5.5,0.0298166,-0.168316,0.0464088,-0.00519668,0.0493753,-0.0677716,-2.43346,0.194112
1276,-9,-2,5.5,0.0295826,-0.167922,0.0308422,-0.00347765,0.0492621,-0.044984,-2.42918,0.193028
1277,-9,-1,5.5,0.0294888,-0.167694,0.0154523,-0.00175585,0.0491957,-0.0224784,-2.42654,0.192371
1278,-9,0,5.5,0.0294998,-0.167657,0.000148868,-3.41569e-05,0.0491676,-0.000138693,-2.42566,0.192157
1279,-9,1,5.5,0.0294575,-0.167686,-0.0151501,0.00168687,0.0491908,0.0222149,-2.42649,0.19237
1280,-9,2,5.5,0.0296006,-0.167914,-0.0305394,0.00340322,0.0492508,0.0446936,-2.42912,0.193026
1281,-9,3,5.5,0.0298074,-0.168293,-0.046102,0.00512155,0.0493626,0.0674546,-2.43339,0.194112
1282,-9,4,5.5,0.0301542,-0.168807,-0.0619667,0.00684038,0.0495085,0.090629,-2.43918,0.19557
1283,-9,5,5.5,0.0304227,-0.169471,-0.0781806,0.0085649,0.0496655,0.114377,-2.44646,0.197394
1284,-8,-6,5.5,0.0313374,-0.140578,0.0939445,-0.00993775,0.0423837,-0.138156,-2.45584,0.20662
1285,-8,-5,5.5,0.0310526,-0.139776,0.0774781,-0.00828035,0.0421688,-0.113811,-2.44695,0.204523
1286,-8,-4,5.5,0.0306643,-0.139092,0.0614398,-0.00663231,0.0419874,-0.0901496,-2.43938,0.202743
1287,-8,-3,5.5,0.0305879,-0.138583,0.0457947,-0.00497977,0.0418519,-0.0671543,-2.43336,0.20132
1288,-8,-2,5.5,0.0303539,-0.138191,0.0304339,-0.00333425,0.0417358,-0.0445669,-2.42889,0.200256
1289,-8,-1,5.5,0.0302573,-0.137966,0.0152532,-0.00168031,0.0416716,-0.0222839,-2.42613,0.199607
1290,-8,0,5.5,0.0302903,-0.137938,0.000141997,-3.47629e-05,0.0416444,-0.00012995,-2.42524,0.199403
1291,-8,1,5.5,0.0302464,-0.137964,-0.014962,0.00161255,0.0416697,0.0220157,-2.42611,0.199606
1292,-8,2,5.5,0.0304128,-0.138195,-0.0301419,0.00325666,0.041734,0.0443176,-2.42886,0.200257
1293,-8,3,5.5,0.0305881,-0.13856,-0.045503,0.00490687,0.0418363,0.0668517,-2.43331,0.201322
1294,-8,4,5.5,0.0308743,-0.139061,-0.0611617,0.0065568,0.0419774,0.0898152,-2.43931,0.202749
1295,-8,5,5.5,0.0309672,-0.139704,-0.0771749,0.0082114,0.0421497,0.113447,-2.44686,0.204531
1296,-7,-6,5.5,0.0321237,-0.111439,0.0928261,-0.00954427,0.0350785,-0.137027,-2.45486,0.214027
1297,-7,-5,5.5,0.0318814,-0.110656,0.0765455,-0.00794744,0.0348723,-0.112873,-2.44561,0.212
1298,-7,-4,5.5,0.0314768,-0.109978,0.0606853,-0.00636192,0.0346986,-0.0893892,-2.43771,0.210277
1299,-7,-3,5.5,0.0314154,-0.109477,0.0452206,-0.00477159,0.0345677,-0.0665713,-2.43145,0.208903
1300,-7,-2,5.5,0.03116,-0.109093,0.0300459,-0.00319189,0.0344546,-0.0441703,-2.42684,0.207877
1301,-7,-1,5.5,0.0310604,-0.108876,0.015048,-0.0016108,0.0343898,-0.0220665,-2.42403,0.207263
1302,-7,0,5.5,0.0309585,-0.108838,0.000138401,-3.56405e-05,0.0343699,-0.000119327,-2.42308,0.207055
1303,-7,1,5.5,0.0310657,-0.108881,-0.0147646,0.0015409,0.0343855,0.0218068,-2.42402,0.207267
1304,-7,2,5.5,0.0312628,-0.109105,-0.0297641,0.00311133,0.0344535,0.0439447,-2.42681,0.207882
1305,-7,3,5.5,0.0314007,-0.109461,-0.0449385,0.00470147,0.0345499,0.0662802,-2.43143,0.208913
1306,-7,4,5.5,0.0316603,-0.109952,-0.0604151,0.00628902,0.0346866,0.0890595,-2.43769,0.210294
1307,-7,5,5.5,0.0317651,-0.110583,-0.0762513,0.00788016,0.0348559,0.112518,-2.44552,0.212014
1308,-6,-6,5.5,0.0330634,-0.0828233,0.0917983,-0.00918948,0.0279777,-0.135987,-2.4519,0.221654
1309,-6,-5,5.5,0.0328175,-0.0820637,0.0756829,-0.00765009,0.0277829,-0.112028,-2.44232,0.219727
1310,-6,-4,5.5,0.0324238,-0.0814015,0.0599889,-0.00612439,0.0276113,-0.0887069,-2.43418,0.218091
1311,-6,-3,5.5,0.0323886,-0.0809201,0.0446988,-0.00459826,0.0274888,-0.0660551,-2.42768,0.216779
1312,-6,-2,5.5,0.0321809,-0.0805543,0.0296925,-0.00307546,0.0273842,-0.0438393,-2.42286,0.215796
1313,-6,-1,5.5,0.0320078,-0.080328,0.0148577,-0.00155705,0.0273168,-0.0218787,-2.41995,0.215218
1314,-6,0,5.5,0.0316841,-0.0802432,0.000135394,-3.40743e-05,0.0273169,-0.000122173,-2.41893,0.21501
1315,-6,1,5.5,0.0320249,-0.0803237,-0.0145914,0.00148872,0.0273103,0.0216474,-2.41994,0.215221
1316,-6,2,5.5,0.0322561,-0.0805479,-0.0294246,0.00299995,0.0273794,0.0435958,-2.42284,0.215804
1317,-6,3,5.5,0.0323056,-0.0808803,-0.0444242,0.00452913,0.0274665,0.0657533,-2.42763,0.21679
1318,-6,4,5.5,0.0326315,-0.0813648,-0.0597309,0.00604937,0.0275962,0.0883874,-2.4341,0.218105
1319,-6,5,5.5,0.0327464,-0.0819835,-0.0754007,0.00757909,0.0277596,0.111679,-2.44222,0.219746
1320,-5,-6,5.5,0.0343831,-0.0546228,0.0908603,-0.00885976,0.0210251,-0.135075,-2.44687,0.229394
1321,-5,-5,5.5,0.0341718,-0.0538877,0.0748976,-0.0073728,0.0208396,-0.111266,-2.43695,0.227582
1322,-5,-4,5.5,0.0337621,-0.0532485,0.0593575,-0.00590399,0.0206783,-0.0881269,-2.42853,0.226043
1323,-5,-3,5.5,0.0337234,-0.0527782,0.044219,-0.00443101,0.0205578,-0.0655996,-2.4218,0.224812
1324,-5,-2,5.5,0.0334845,-0.0524131,0.0293717,-0.00296445,0.0204628,-0.0434968,-2.41682,0.223887
1325,-5,-1,5.5,0.033316,-0.0522015,0.0146953,-0.00150124,0.0203972,-0.021714,-2.41377,0.223332
1326,-5,0,5.5,0.0329759,-0.0521161,0.000127586,-3.49452e-05,0.0203979,-0.000104326,-2.41273,0.223148
1327,-5,1,5.5,0.0333254,-0.0521964,-0.01444,0.00143268,0.0203923,0.0215085,-2.41374,0.223335
1328,-5,2,5.5,0.0336005,-0.052414,-0.0291151,0.00288672,0.0204575,0.043302,-2.41677,0.223894
1329,-5,3,5.5,0.0336346,-0.0527367,-0.0439549,0.00436412,0.0205388,0.0652855,-2.42172,0.224823
1330,-5,4,5.5,0.0338989,-0.0532004,-0.0591062,0.00582984,0.0206695,0.0877772,-2.42844,0.226061
1331,-5,5,5.5,0.0340246,-0.0538042,-0.074625,0.00730713,0.020824,0.110919,-2.43686,0.227605
1332,-4,-6,5.5,0.0358967,-0.0266947,0.0900107,-0.0085689,0.0142175,-0.134224,-2.43972,0.237113
1333,-4,-5,5.5,0.0356306,-0.0259764,0.0741758,-0.00713235,0.0140354,-0.110533,-2.42952,0.235433
1334,-4,-4,5.5,0.0353963,-0.0253764,0.0587996,-0.00570155,0.0138955,-0.0875811,-2.42084,0.234006
1335,-4,-3,5.5,0.0351907,-0.0249125,0.0438052,-0.00427872,0.0137739,-0.0652151,-2.41383,0.23284
1336,-4,-2,5.5,0.0350194,-0.0245563,0.0290819,-0.00286467,0.0136782,-0.0432253,-2.40868,0.231999
1337,-4,-1,5.5,0.0348551,-0.0243483,0.0145503,-0.00145015,0.0136193,-0.0215793,-2.40552,0.231484
1338,-4,0,5.5,0.0345233,-0.024272,0.000124545,-3.26639e-05,0.0136213,-0.000117572,-2.40443,0.231307
1339,-4,1,5.5,0.0348718,-0.0243447,-0.0143008,0.00138423,0.0136114,0.0213534,-2.4055,0.231487
