MACH,ALPHA_DEG,BETA_DEG,DELTA_ELEVON_L,DELTA_ELEVON_R,DELTA_RUDDER,CA,CN,CY,CLL,CM,CLN,XCP,ZCP
6.5,1,3,0.0,0.0,0.0,0.0425035,0.105203,-0.0365022,-0.00335379,-0.0178655,0.0547685,-2.32354,0.270525
6.5,1,4,0.0,0.0,0.0,0.0427775,0.104865,-0.0492327,-0.00448399,-0.0177832,0.0738895,-2.33363,0.271389
6.5,1,5,0.0,0.0,0.0,0.0429416,0.104422,-0.0623906,-0.00561994,-0.0176835,0.093798,-2.34619,0.272461
6.5,2,-6,0.0,0.0,0.0,0.0463096,0.130261,0.0760023,0.00676308,-0.0235495,-0.114536,-2.34219,0.278966
6.5,2,-5,0.0,0.0,0.0,0.0459589,0.130811,0.0623823,0.00562583,-0.0236574,-0.0939361,-2.32751,0.277854
6.5,2,-4,0.0,0.0,0.0,0.0455831,0.131256,0.0492618,0.00449477,-0.0237319,-0.0741933,-2.31498,0.276897
6.5,2,-3,0.0,0.0,0.0,0.0455502,0.131566,0.0365907,0.00336661,-0.0237871,-0.0551514,-2.30491,0.276134
6.5,2,-2,0.0,0.0,0.0,0.0452292,0.131819,0.0242419,0.0022527,-0.0238467,-0.0365573,-2.29745,0.275553
6.5,2,-1,0.0,0.0,0.0,0.0451006,0.131959,0.0121028,0.00113765,-0.0238802,-0.0183328,-2.29286,0.27521
6.5,2,0,0.0,0.0,0.0,0.0446175,0.132023,9.31672e-05,2.8143e-05,-0.0238658,-0.000230046,-2.29131,0.275096
6.5,2,1,0.0,0.0,0.0,0.0451136,0.131955,-0.0119194,-0.00108267,-0.0238818,0.0178785,-2.29281,0.275218
6.5,2,2,0.0,0.0,0.0,0.0451304,0.131826,-0.0240526,-0.00220305,-0.0238523,0.0360746,-2.29735,0.275569
6.5,2,3,0.0,0.0,0.0,0.0452607,0.131596,-0.0363917,-0.00332362,-0.023808,0.0546496,-2.30479,0.276161
6.5,2,4,0.0,0.0,0.0,0.0455489,0.131271,-0.0490845,-0.00444128,-0.0237303,0.0737343,-2.31483,0.276931
6.5,2,5,0.0,0.0,0.0,0.0457397,0.130845,-0.0621955,-0.00556759,-0.023647,0.0935649,-2.32736,0.277897
6.5,3,-6,0.0,0.0,0.0,0.0494578,0.157468,0.0758444,0.00673214,-0.0296411,-0.114466,-2.32346,0.283509
6.5,3,-5,0.0,0.0,0.0,0.0490831,0.15799,0.0622528,0.00560061,-0.029738,-0.0938904,-2.309,0.282498
6.5,3,-4,0.0,0.0,0.0,0.0486853,0.158424,0.0491695,0.00447641,-0.0298062,-0.0741616,-2.29657,0.281636
6.5,3,-3,0.0,0.0,0.0,0.0487074,0.158706,0.0365304,0.00334714,-0.0298457,-0.0551583,-2.28666,0.280948
6.5,3,-2,0.0,0.0,0.0,0.0482758,0.158949,0.0241971,0.00224065,-0.0299054,-0.0365332,-2.2793,0.280424
6.5,3,-1,0.0,0.0,0.0,0.0481199,0.15909,0.0120847,0.00113397,-0.029936,-0.018302,-2.27479,0.280112
6.5,3,0,0.0,0.0,0.0,0.0476744,0.159152,8.87764e-05,2.82861e-05,-0.0299228,-0.000230206,-2.27328,0.280009
6.5,3,1,0.0,0.0,0.0,0.048056,0.159083,-0.0119069,-0.00108058,-0.0299376,0.0178395,-2.27475,0.28012
6.5,3,2,0.0,0.0,0.0,0.0480779,0.158956,-0.0240163,-0.00219259,-0.0299132,0.0360523,-2.27921,0.28044
6.5,3,3,0.0,0.0,0.0,0.0482454,0.158738,-0.0363303,-0.0033072,-0.0298725,0.0546087,-2.28654,0.280972
6.5,3,4,0.0,0.0,0.0,0.0484973,0.158425,-0.0489957,-0.00442163,-0.0298047,0.0736656,-2.29642,0.281669
6.5,3,5,0.0,0.0,0.0,0.0486633,0.158009,-0.0620699,-0.00554077,-0.0297297,0.0934588,-2.3088,0.282539
6.5,4,-6,0.0,0.0,0.0,0.0526271,0.185517,0.0757756,0.0067276,-0.0358813,-0.114415,-2.30532,0.287338
6.5,4,-5,0.0,0.0,0.0,0.0521075,0.186031,0.0621991,0.00558743,-0.0359589,-0.0938562,-2.29109,0.286411
6.5,4,-4,0.0,0.0,0.0,0.0517683,0.18644,0.0491322,0.00446913,-0.0360302,-0.0740712,-2.27896,0.285617
6.5,4,-3,0.0,0.0,0.0,0.0517064,0.186729,0.036497,0.0033465,-0.0360767,-0.0550799,-2.26926,0.284994
6.5,4,-2,0.0,0.0,0.0,0.0514327,0.186957,0.0241608,0.0022407,-0.036122,-0.0364882,-2.26211,0.284531
6.5,4,-1,0.0,0.0,0.0,0.0512383,0.187093,0.0120742,0.00113181,-0.036152,-0.0182817,-2.25772,0.284232
6.5,4,0,0.0,0.0,0.0,0.0508008,0.187158,8.53066e-05,2.58289e-05,-0.0361363,-0.000208615,-2.25625,0.28414
6.5,4,1,0.0,0.0,0.0,0.0512507,0.18709,-0.0119031,-0.0010836,-0.036155,0.0178594,-2.25768,0.284238
6.5,4,2,0.0,0.0,0.0,0.0513086,0.186967,-0.0239835,-0.00219738,-0.0361313,0.0360355,-2.26203,0.284547
6.5,4,3,0.0,0.0,0.0,0.0514238,0.186751,-0.0363131,-0.00330778,-0.0360951,0.0546093,-2.26914,0.285017
6.5,4,4,0.0,0.0,0.0,0.0516931,0.186444,-0.0489655,-0.00441942,-0.0360324,0.0736463,-2.27881,0.285648
6.5,4,5,0.0,0.0,0.0,0.0519292,0.186045,-0.062027,-0.00553636,-0.035963,0.0934325,-2.29092,0.286448
6.5,5,-6,0.0,0.0,0.0,0.0562435,0.214573,0.0757947,0.00676001,-0.04231,-0.114569,-2.2881,0.290529
6.5,5,-5,0.0,0.0,0.0,0.0558565,0.215082,0.0622264,0.00562472,-0.0423884,-0.0940268,-2.27429,0.289672
6.5,5,-4,0.0,0.0,0.0,0.0553787,0.215475,0.0491605,0.00449438,-0.0424554,-0.0742014,-2.26248,0.288935
6.5,5,-3,0.0,0.0,0.0,0.055175,0.21577,0.0365143,0.00337084,-0.0425026,-0.0551088,-2.25312,0.288356
6.5,5,-2,0.0,0.0,0.0,0.054997,0.215974,0.0241865,0.00225326,-0.0425387,-0.0365475,-2.24619,0.287933
6.5,5,-1,0.0,0.0,0.0,0.0547903,0.216115,0.0120871,0.00114115,-0.0425686,-0.0183409,-2.24196,0.287658
6.5,5,0,0.0,0.0,0.0,0.0543326,0.216178,8.42131e-05,2.85653e-05,-0.042551,-0.000251103,-2.24054,0.287573
6.5,5,1,0.0,0.0,0.0,0.0548194,0.216112,-0.0119131,-0.00108548,-0.0425739,0.0178115,-2.24193,0.287665
6.5,5,2,0.0,0.0,0.0,0.0547274,0.215976,-0.0240103,-0.00220999,-0.0425501,0.0360549,-2.24612,0.287947
6.5,5,3,0.0,0.0,0.0,0.0548389,0.21576,-0.0363415,-0.00332486,-0.0425144,0.0546284,-2.25301,0.288376
6.5,5,4,0.0,0.0,0.0,0.0551122,0.215456,-0.0489924,-0.00444007,-0.042461,0.0737022,-2.26235,0.288964
6.5,5,5,0.0,0.0,0.0,0.0553551,0.21506,-0.062057,-0.00556276,-0.0423957,0.0934769,-2.27408,0.289702
6.5,6,-6,0.0,0.0,0.0,0.0599927,0.244682,0.0759003,0.00682314,-0.048966,-0.114715,-2.27207,0.293159
6.5,6,-5,0.0,0.0,0.0,0.0596771,0.245213,0.062334,0.00568984,-0.0490374,-0.0941752,-2.25871,0.292356
6.5,6,-4,0.0,0.0,0.0,0.0593322,0.245611,0.0492468,0.00454597,-0.0491083,-0.0744124,-2.24733,0.291666
6.5,6,-3,0.0,0.0,0.0,0.0591214,0.245911,0.0365865,0.00341665,-0.0491558,-0.0552951,-2.23832,0.291126
6.5,6,-2,0.0,0.0,0.0,0.058964,0.246091,0.0242372,0.00227561,-0.0491755,-0.0366785,-2.2317,0.290728
6.5,6,-1,0.0,0.0,0.0,0.0586111,0.246238,0.0121079,0.00115792,-0.0492127,-0.0184039,-2.22761,0.290473
6.5,6,0,0.0,0.0,0.0,0.0582034,0.246288,8.20216e-05,3.59439e-05,-0.0491844,-0.000255313,-2.22627,0.290399
6.5,6,1,0.0,0.0,0.0,0.0585656,0.246226,-0.0119371,-0.00109708,-0.0492171,0.0178251,-2.22758,0.290479
6.5,6,2,0.0,0.0,0.0,0.0585585,0.246091,-0.0240556,-0.00222556,-0.0491964,0.0360495,-2.23162,0.29074
6.5,6,3,0.0,0.0,0.0,0.0586334,0.245873,-0.0364108,-0.00335315,-0.0491647,0.0546766,-2.23821,0.291145
6.5,6,4,0.0,0.0,0.0,0.0588493,0.245564,-0.0490785,-0.00447747,-0.0491147,0.0737777,-2.24719,0.291691
6.5,6,5,0.0,0.0,0.0,0.0591894,0.245173,-0.0621738,-0.00561678,-0.0490447,0.0935661,-2.25852,0.292385
6.5,7,-6,0.0,0.0,0.0,0.0638592,0.275928,0.0760719,0.00690259,-0.0558713,-0.114915,-2.25734,0.295308
6.5,7,-5,0.0,0.0,0.0,0.0634877,0.276455,0.06248,0.00574919,-0.0559465,-0.0943672,-2.2445,0.29455
6.5,7,-4,0.0,0.0,0.0,0.0631452,0.276875,0.0493816,0.00460001,-0.0560061,-0.0745299,-2.23359,0.293899
6.5,7,-3,0.0,0.0,0.0,0.0628713,0.277179,0.0366891,0.00345295,-0.0560521,-0.055354,-2.22497,0.293392
6.5,7,-2,0.0,0.0,0.0,0.0630039,0.27736,0.0243219,0.0022964,-0.0560586,-0.0368087,-2.21865,0.293017
6.5,7,-1,0.0,0.0,0.0,0.0625643,0.27753,0.0121437,0.00116624,-0.0561058,-0.0184165,-2.21478,0.292777
6.5,7,0,0.0,0.0,0.0,0.0620895,0.277588,8.0636e-05,2.95062e-05,-0.0560815,-0.000222157,-2.21347,0.292709
6.5,7,1,0.0,0.0,0.0,0.0624952,0.277513,-0.011977,-0.00111363,-0.0561123,0.0179004,-2.21475,0.292783
6.5,7,2,0.0,0.0,0.0,0.0625483,0.277385,-0.0241324,-0.00225676,-0.0560938,0.0361458,-2.21858,0.293028
6.5,7,3,0.0,0.0,0.0,0.0626348,0.277159,-0.0365197,-0.00339564,-0.0560643,0.0547905,-2.22487,0.293408
6.5,7,4,0.0,0.0,0.0,0.0628805,0.276837,-0.0492255,-0.0045363,-0.0560152,0.073968,-2.23346,0.293923
6.5,7,5,0.0,0.0,0.0,0.0631611,0.276424,-0.0623232,-0.00567505,-0.0559567,0.0937535,-2.24431,0.294576
6.5,8,-6,0.0,0.0,0.0,0.0689084,0.308001,0.0763983,0.00703707,-0.062445,-0.114996,-2.24172,0.297157
6.5,8,-5,0.0,0.0,0.0,0.0685555,0.308563,0.0627695,0.0058719,-0.0625143,-0.0944735,-2.22938,0.296437
6.5,8,-4,0.0,0.0,0.0,0.0682649,0.309002,0.0496224,0.00471466,-0.0625785,-0.0746857,-2.21892,0.295819
6.5,8,-3,0.0,0.0,0.0,0.0681917,0.309348,0.0368783,0.00356108,-0.0626252,-0.055568,-2.21069,0.295337
6.5,8,-2,0.0,0.0,0.0,0.0682802,0.309548,0.0244506,0.00239004,-0.0626385,-0.0369902,-2.20465,0.294984
6.5,8,-1,0.0,0.0,0.0,0.0679305,0.309714,0.0122226,0.00123516,-0.0626788,-0.0186286,-2.201,0.294767
6.5,8,0,0.0,0.0,0.0,0.0674963,0.309808,8.08789e-05,2.4513e-05,-0.0626192,-0.000234975,-2.19976,0.294686
6.5,8,1,0.0,0.0,0.0,0.067885,0.309727,-0.0120575,-0.00117572,-0.0626613,0.0180457,-2.20097,0.294772
6.5,8,2,0.0,0.0,0.0,0.0679178,0.309589,-0.0242705,-0.00234046,-0.0626422,0.0362904,-2.20459,0.294994
6.5,8,3,0.0,0.0,0.0,0.0680266,0.30936,-0.0367162,-0.00349617,-0.0626108,0.0549322,-2.21059,0.295354
6.5,8,4,0.0,0.0,0.0,0.0682696,0.309026,-0.0494772,-0.00465396,-0.0625621,0.0741122,-2.2188,0.295841
6.5,8,5,0.0,0.0,0.0,0.0685051,0.308589,-0.0626306,-0.00581232,-0.062501,0.0939239,-2.2292,0.29646
6.5,9,-6,0.0,0.0,0.0,0.0736056,0.34188,0.076741,0.00717773,-0.0698952,-0.115285,-2.22998,0.298566
6.5,9,-5,0.0,0.0,0.0,0.0732491,0.342474,0.0630661,0.00599183,-0.0699762,-0.0947041,-2.21819,0.297874
6.5,9,-4,0.0,0.0,0.0,0.0727494,0.342916,0.0498626,0.00481344,-0.0700413,-0.0749351,-2.20827,0.297285
6.5,9,-3,0.0,0.0,0.0,0.0725447,0.343266,0.0370631,0.00363376,-0.0700892,-0.0557402,-2.20047,0.296827
6.5,9,-2,0.0,0.0,0.0,0.0728168,0.343479,0.0245832,0.00243795,-0.0700937,-0.037154,-2.19475,0.296489
6.5,9,-1,0.0,0.0,0.0,0.0724662,0.343679,0.0122836,0.00127603,-0.070143,-0.0187305,-2.1913,0.296276
6.5,9,0,0.0,0.0,0.0,0.0720715,0.343791,8.33424e-05,3.16069e-05,-0.0700884,-0.000285512,-2.19012,0.296208
6.5,9,1,0.0,0.0,0.0,0.0725919,0.343724,-0.0121163,-0.00120728,-0.0701184,0.0180887,-2.19127,0.296281
6.5,9,2,0.0,0.0,0.0,0.0725616,0.343568,-0.0243995,-0.00240066,-0.0701012,0.0364545,-2.19469,0.2965
6.5,9,3,0.0,0.0,0.0,0.0727686,0.343325,-0.0369185,-0.00357891,-0.0700677,0.055182,-2.20037,0.296842
6.5,9,4,0.0,0.0,0.0,0.0729524,0.342967,-0.0497253,-0.00475377,-0.0700213,0.0743656,-2.20814,0.297305
6.5,9,5,0.0,0.0,0.0,0.0732798,0.34251,-0.0629339,-0.0059326,-0.0699599,0.0942376,-2.21802,0.297894
6.5,10,-6,0.0,0.0,0.0,0.0784405,0.377073,0.0771588,0.00734431,-0.0776959,-0.115771,-2.21953,0.2997
6.5,10,-5,0.0,0.0,0.0,0.077956,0.377695,0.0634075,0.00612809,-0.077769,-0.0951114,-2.20837,0.29904
6.5,10,-4,0.0,0.0,0.0,0.077645,0.378187,0.0501527,0.00492498,-0.0778381,-0.0752035,-2.19897,0.298476
6.5,10,-3,0.0,0.0,0.0,0.0774669,0.378561,0.0372871,0.00372065,-0.0778867,-0.0559343,-2.19159,0.298037
6.5,10,-2,0.0,0.0,0.0,0.0775272,0.378802,0.0247276,0.00250589,-0.0779044,-0.0372295,-2.18622,0.297712
6.5,10,-1,0.0,0.0,0.0,0.0772998,0.37899,0.012359,0.00130629,-0.0779414,-0.0187585,-2.18294,0.297511
6.5,10,0,0.0,0.0,0.0,0.0766821,0.379079,8.38245e-05,2.69839e-05,-0.0778932,-0.000265881,-2.18184,0.297447
6.5,10,1,0.0,0.0,0.0,0.0775133,0.379056,-0.0121898,-0.00123846,-0.0779131,0.0182104,-2.18291,0.297515
6.5,10,2,0.0,0.0,0.0,0.0776134,0.378888,-0.0245623,-0.00245224,-0.0778951,0.0366714,-2.18616,0.297722
6.5,10,3,0.0,0.0,0.0,0.0777376,0.37863,-0.0371453,-0.00365693,-0.0778631,0.0554446,-2.1915,0.29805
6.5,10,4,0.0,0.0,0.0,0.0779043,0.378247,-0.0500206,-0.00486229,-0.0778127,0.0747209,-2.19885,0.298494
6.5,10,5,0.0,0.0,0.0,0.0781237,0.377761,-0.0632837,-0.00607421,-0.0777409,0.0946595,-2.20821,0.299058
7.0,-10,-6,0.0,0.0,0.0,0.0282464,-0.173355,0.0816864,0.00987029,0.0491688,-0.11783,-2.44955,0.184764
7.0,-10,-5,0.0,0.0,0.0,0.0279115,-0.172407,0.0670945,0.00823358,0.048912,-0.096638,-2.43842,0.181706
7.0,-10,-4,0.0,0.0,0.0,0.0275835,-0.171613,0.053026,0.00659604,0.0487005,-0.0763038,-2.42883,0.179081
7.0,-10,-3,0.0,0.0,0.0,0.0273725,-0.170989,0.0394008,0.00496011,0.0485285,-0.0566682,-2.42104,0.176957
7.0,-10,-2,0.0,0.0,0.0,0.0272915,-0.170549,0.0261152,0.00332786,0.0483986,-0.0375523,-2.41528,0.175392
7.0,-10,-1,0.0,0.0,0.0,0.0271364,-0.170263,0.0130614,0.00168683,0.0483263,-0.0188639,-2.4118,0.174441
7.0,-10,0,0.0,0.0,0.0,0.0266101,-0.170205,0.000143336,3.54065e-05,0.0483169,-0.000141935,-2.41063,0.174098
7.0,-10,1,0.0,0.0,0.0,0.0270965,-0.170263,-0.0127755,-0.00161464,0.0483157,0.0184614,-2.4118,0.174444
7.0,-10,2,0.0,0.0,0.0,0.0271942,-0.170532,-0.0258229,-0.00324874,0.0483878,0.0371902,-2.41526,0.175391
7.0,-10,3,0.0,0.0,0.0,0.0274726,-0.170972,-0.039119,-0.00488328,0.0485185,0.0562432,-2.42098,0.176955
7.0,-10,4,0.0,0.0,0.0,0.0276739,-0.171583,-0.0527462,-0.00651446,0.0486943,0.0758985,-2.42876,0.17908
7.0,-10,5,0.0,0.0,0.0,0.0278819,-0.172365,-0.0667968,-0.00814685,0.0489114,0.0963172,-2.43832,0.181707
7.0,-9,-6,0.0,0.0,0.0,0.0285041,-0.146187,0.0802952,0.00937644,0.0421867,-0.116395,-2.45368,0.192169
7.0,-9,-5,0.0,0.0,0.0,0.0281402,-0.145252,0.0659196,0.00781729,0.0419368,-0.0954181,-2.44202,0.189113
7.0,-9,-4,0.0,0.0,0.0,0.0274986,-0.144456,0.0520633,0.0062612,0.0417482,-0.0753034,-2.432,0.186486
7.0,-9,-3,0.0,0.0,0.0,0.0273026,-0.143841,0.0386742,0.00470833,0.041582,-0.0558892,-2.4238,0.184351
7.0,-9,-2,0.0,0.0,0.0,0.0271444,-0.143397,0.0256246,0.00315415,0.0414629,-0.0370192,-2.41774,0.182774
7.0,-9,-1,0.0,0.0,0.0,0.0270028,-0.143128,0.0128369,0.00159565,0.0413881,-0.0185163,-2.41407,0.181787
7.0,-9,0,0.0,0.0,0.0,0.0268722,-0.143082,0.000138811,3.54476e-05,0.0413628,-0.000140057,-2.4128,0.181466
7.0,-9,1,0.0,0.0,0.0,0.0269731,-0.143125,-0.0125545,-0.0015256,0.0413822,0.0182681,-2.41403,0.181786
7.0,-9,2,0.0,0.0,0.0,0.0271685,-0.143394,-0.0253433,-0.00308167,0.0414443,0.0367291,-2.41767,0.182774
7.0,-9,3,0.0,0.0,0.0,0.0273229,-0.143827,-0.0383903,-0.00463323,0.0415652,0.0555955,-2.42372,0.184349
7.0,-9,4,0.0,0.0,0.0,0.0277874,-0.14444,-0.0517992,-0.00618208,0.0417417,0.0749932,-2.4319,0.186486
7.0,-9,5,0.0,0.0,0.0,0.0281242,-0.145209,-0.0656336,-0.00773187,0.0419361,0.0951157,-2.44195,0.189121
7.0,-8,-6,0.0,0.0,0.0,0.0284755,-0.119899,0.0789683,0.00891091,0.0355146,-0.115189,-2.45607,0.200221
7.0,-8,-5,0.0,0.0,0.0,0.0280914,-0.118987,0.0647968,0.00742586,0.0352697,-0.094349,-2.44386,0.19721
7.0,-8,-4,0.0,0.0,0.0,0.0277395,-0.118221,0.0511669,0.00594464,0.0350753,-0.074395,-2.4333,0.194612
7.0,-8,-3,0.0,0.0,0.0,0.027544,-0.117627,0.0379948,0.00446791,0.0349156,-0.0551899,-2.42467,0.192499
7.0,-8,-2,0.0,0.0,0.0,0.0273725,-0.11719,0.0251691,0.00299324,0.0347947,-0.0365353,-2.41824,0.190937
7.0,-8,-1,0.0,0.0,0.0,0.0272155,-0.116923,0.0126127,0.00150945,0.0347264,-0.0182628,-2.41437,0.189948
7.0,-8,0,0.0,0.0,0.0,0.0271426,-0.116886,0.000132515,3.48727e-05,0.0347,-0.000124905,-2.41305,0.18964
7.0,-8,1,0.0,0.0,0.0,0.0271891,-0.116919,-0.0123405,-0.00144128,0.0347256,0.0180094,-2.41433,0.189948
7.0,-8,2,0.0,0.0,0.0,0.0273374,-0.117178,-0.0248988,-0.00291812,0.034788,0.0362794,-2.41823,0.190942
7.0,-8,3,0.0,0.0,0.0,0.0276188,-0.117613,-0.0377243,-0.00439167,0.0349006,0.0549189,-2.42457,0.192503
7.0,-8,4,0.0,0.0,0.0,0.0280424,-0.118202,-0.0509136,-0.00586523,0.0350674,0.0741023,-2.43317,0.194619
7.0,-8,5,0.0,0.0,0.0,0.028214,-0.118942,-0.0645277,-0.00734627,0.0352635,0.0940657,-2.44371,0.197221
7.0,-7,-6,0.0,0.0,0.0,0.0289696,-0.094351,0.0777777,0.00848226,0.0290956,-0.114002,-2.45607,0.208826
7.0,-7,-5,0.0,0.0,0.0,0.0285369,-0.0934624,0.0637896,0.00706536,0.0288581,-0.0933359,-2.4433,0.205911
7.0,-7,-4,0.0,0.0,0.0,0.0281612,-0.09272,0.0503498,0.0056522,0.0286738,-0.0735659,-2.43218,0.203383
7.0,-7,-3,0.0,0.0,0.0,0.0279598,-0.0921455,0.0373727,0.00424309,0.0285201,-0.0545526,-2.42308,0.201326
7.0,-7,-2,0.0,0.0,0.0,0.0277722,-0.0917291,0.0247539,0.00284168,0.0284085,-0.0360827,-2.41645,0.199813
7.0,-7,-1,0.0,0.0,0.0,0.027619,-0.0914819,0.0123909,0.00143417,0.0283385,-0.0180179,-2.41234,0.198857
7.0,-7,0,0.0,0.0,0.0,0.0274456,-0.0914333,0.00012902,3.54244e-05,0.0283227,-0.000114703,-2.41095,0.198537
7.0,-7,1,0.0,0.0,0.0,0.0276053,-0.0914838,-0.0121281,-0.00136512,0.0283386,0.0177726,-2.41231,0.19886
7.0,-7,2,0.0,0.0,0.0,0.0277646,-0.0917251,-0.0244896,-0.00276326,0.0284027,0.0358579,-2.41642,0.19982
7.0,-7,3,0.0,0.0,0.0,0.0280836,-0.0921469,-0.0371159,-0.00416402,0.0285136,0.0543301,-2.42306,0.201338
7.0,-7,4,0.0,0.0,0.0,0.0284818,-0.0927125,-0.050106,-0.00557408,0.0286663,0.0732868,-2.43208,0.203397
7.0,-7,5,0.0,0.0,0.0,0.0286209,-0.0934175,-0.0635265,-0.00699081,0.028849,0.0930381,-2.44313,0.205925
7.0,-6,-6,0.0,0.0,0.0,0.0296403,-0.0694218,0.0766911,0.00809942,0.0229127,-0.112914,-2.45327,0.217844
7.0,-6,-5,0.0,0.0,0.0,0.0292059,-0.0685814,0.0628761,0.00674257,0.0226932,-0.0924576,-2.43993,0.21507
7.0,-6,-4,0.0,0.0,0.0,0.028772,-0.0678631,0.0496052,0.00539601,0.0225097,-0.0728344,-2.42832,0.212665
7.0,-6,-3,0.0,0.0,0.0,0.0286037,-0.0673191,0.0368131,0.00405362,0.0223695,-0.0539949,-2.4188,0.2107
7.0,-6,-2,0.0,0.0,0.0,0.0285344,-0.0669393,0.0243808,0.00271026,0.0222738,-0.035747,-2.41181,0.209255
7.0,-6,-1,0.0,0.0,0.0,0.0282548,-0.0666842,0.0121925,0.00137475,0.0221972,-0.017814,-2.40747,0.208346
7.0,-6,0,0.0,0.0,0.0,0.0278662,-0.066595,0.00012603,3.46378e-05,0.0221997,-0.000113322,-2.40595,0.208027
7.0,-6,1,0.0,0.0,0.0,0.0282495,-0.0666799,-0.0119438,-0.00130606,0.0221937,0.0176009,-2.40743,0.208348
7.0,-6,2,0.0,0.0,0.0,0.0284729,-0.0669175,-0.0241272,-0.00263855,0.0222659,0.0354911,-2.41174,0.209263
7.0,-6,3,0.0,0.0,0.0,0.0287167,-0.0673112,-0.0365666,-0.00397311,0.0223612,0.0537815,-2.41869,0.210712
7.0,-6,4,0.0,0.0,0.0,0.0290949,-0.0678452,-0.0493719,-0.00531712,0.0224949,0.072551,-2.42816,0.21268
7.0,-6,5,0.0,0.0,0.0,0.0292848,-0.0685234,-0.0626183,-0.00667022,0.022668,0.0921186,-2.43975,0.215092
7.0,-5,-6,0.0,0.0,0.0,0.03072,-0.0449985,0.0757113,0.00775256,0.0169064,-0.111961,-2.4474,0.227089
7.0,-5,-5,0.0,0.0,0.0,0.0303374,-0.0442068,0.0620549,0.00644913,0.0167035,-0.0916675,-2.43346,0.224497
7.0,-5,-4,0.0,0.0,0.0,0.0298012,-0.0435187,0.0489381,0.00516548,0.016532,-0.0722135,-2.42132,0.222248
7.0,-5,-3,0.0,0.0,0.0,0.0296587,-0.0430065,0.0363066,0.00387829,0.016397,-0.053511,-2.41136,0.22041
7.0,-5,-2,0.0,0.0,0.0,0.0295916,-0.0426416,0.0240423,0.00259063,0.0163136,-0.035396,-2.40401,0.219055
7.0,-5,-1,0.0,0.0,0.0,0.0292886,-0.0424015,0.0120237,0.00131506,0.0162399,-0.0176421,-2.39945,0.21819
7.0,-5,0,0.0,0.0,0.0,0.028905,-0.0423137,0.000120004,3.5651e-05,0.0162441,-9.35267e-05,-2.39788,0.217906
7.0,-5,1,0.0,0.0,0.0,0.0292879,-0.042396,-0.0117845,-0.00124479,0.0162352,0.01746,-2.39941,0.218196
7.0,-5,2,0.0,0.0,0.0,0.0296086,-0.04263,-0.0238006,-0.00251609,0.0163064,0.0351935,-2.40393,0.219066
7.0,-5,3,0.0,0.0,0.0,0.029785,-0.0429947,-0.0360707,-0.00379907,0.0163938,0.0532879,-2.41124,0.220426
7.0,-5,4,0.0,0.0,0.0,0.0300593,-0.0434881,-0.0487101,-0.00508809,0.0165227,0.0718916,-2.42116,0.222269
7.0,-5,5,0.0,0.0,0.0,0.0302866,-0.044136,-0.0618025,-0.00638454,0.016683,0.0913168,-2.43329,0.224525
7.0,-4,-6,0.0,0.0,0.0,0.0319498,-0.0209016,0.0748297,0.00745183,0.0110597,-0.111054,-2.43824,0.236328
7.0,-4,-5,0.0,0.0,0.0,0.0316291,-0.020162,0.0613221,0.00619262,0.010879,-0.0909373,-2.42373,0.23395
7.0,-4,-4,0.0,0.0,0.0,0.0311179,-0.0195136,0.0483481,0.00495779,0.0107208,-0.0716221,-2.41107,0.231885
7.0,-4,-3,0.0,0.0,0.0,0.0308827,-0.0190325,0.0358571,0.00372311,0.0105982,-0.0530849,-2.40068,0.230197
7.0,-4,-2,0.0,0.0,0.0,0.0309007,-0.018697,0.0237427,0.00248441,0.0105213,-0.03512,-2.39305,0.228961
7.0,-4,-1,0.0,0.0,0.0,0.0305884,-0.0184661,0.0118721,0.00126047,0.0104514,-0.017505,-2.38829,0.228164
7.0,-4,0,0.0,0.0,0.0,0.0302125,-0.0183834,0.000114858,3.30373e-05,0.0104572,-0.000103715,-2.38665,0.227903
7.0,-4,1,0.0,0.0,0.0,0.0306133,-0.0184624,-0.0116391,-0.00119446,0.0104473,0.0172956,-2.38825,0.228171
7.0,-4,2,0.0,0.0,0.0,0.0309573,-0.0186877,-0.0235115,-0.00241407,0.0105155,0.0348936,-2.39296,0.228974
7.0,-4,3,0.0,0.0,0.0,0.0310321,-0.0190096,-0.0356302,-0.00365014,0.0105861,0.052805,-2.40055,0.230217
7.0,-4,4,0.0,0.0,0.0,0.0313279,-0.0194867,-0.0481262,-0.00488701,0.0107076,0.0713146,-2.41088,0.231909
7.0,-4,5,0.0,0.0,0.0,0.0315303,-0.0200909,-0.0610774,-0.00612961,0.0108648,0.0906201,-2.42351,0.23398
7.0,-3,-6,0.0,0.0,0.0,0.0334102,0.00301334,0.0740659,0.00718549,0.00535264,-0.110289,-2.42594,0.245322
7.0,-3,-5,0.0,0.0,0.0,0.0330791,0.00370752,0.0606807,0.00597004,0.00518804,-0.0902915,-2.41087,0.243176
7.0,-3,-4,0.0,0.0,0.0,0.0326607,0.00430192,0.047841,0.00477268,0.00505223,-0.0711455,-2.39773,0.241312
7.0,-3,-3,0.0,0.0,0.0,0.032363,0.00476498,0.0354727,0.00358552,0.00493269,-0.052701,-2.38694,0.239787
7.0,-3,-2,0.0,0.0,0.0,0.0323197,0.00507533,0.0234937,0.00239913,0.0048624,-0.0349074,-2.37896,0.238682
